"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0050_frame0006_R128x128.png","4388","76","14.4345703125","-31","112","13.503662109375","0","76","0.930908203125","-119","50","14","","3613","72","8.5653076171875","-32","112","11.063049316406","0","72","-2.4977416992188","-113"
"video0050_frame0007_R128x128.png","8939","73","26.018432617188","-25","101","8.2296142578125","0","73","17.788818359375","-102","50","15","","8804","93","24.836608886719","-33","120","7.9521484375","0","93","16.884460449219","-124"
"video0050_frame0008_R128x128.png","11174","99","39.296936035156","-45","108","6.4772338867188","0","99","32.819702148438","-132","50","16","","10866","96","32.743041992188","-61","106","5.9652099609375","0","96","26.77783203125","-115"
"video0051_frame0001_R128x128.png","0","18","-2.077880859375","-30","111","12.918395996094","0","10","-14.996276855469","-122","51","1","","0","18","-2.077880859375","-30","111","12.918395996094","0","10","-14.996276855469","-122"
"video0051_frame0002_R128x128.png","1","26","-18.215087890625","-53","115","21.504577636719","0","26","-39.719665527344","-149","51","2","","1","26","-18.215087890625","-53","115","21.504577636719","0","26","-39.719665527344","-149"
"video0051_frame0003_R128x128.png","7","28","-3.0396118164062","-41","103","19.693969726562","0","28","-22.733581542969","-116","51","3","","7","28","-3.0396118164062","-41","103","19.693969726562","0","28","-22.733581542969","-116"
"video0051_frame0004_R128x128.png","142","81","-9.27001953125","-32","111","17.6484375","0","81","-26.91845703125","-126","51","4","","142","81","-9.27001953125","-32","111","17.6484375","0","81","-26.91845703125","-126"
"video0051_frame0005_R128x128.png","534","69","4.0084228515625","-28","104","18.612426757812","0","69","-14.60400390625","-123","51","5","","413","69","-0.9459228515625","-26","109","18.103576660156","0","69","-19.049499511719","-126"
"video0051_frame0006_R128x128.png","1744","67","3.0093994140625","-28","113","16.77294921875","0","67","-13.763549804688","-128","51","6","","1661","84","-1.38427734375","-37","110","16.137390136719","0","84","-17.521667480469","-123"
"video0051_frame0007_R128x128.png","2655","63","4.8267822265625","-26","106","14.870300292969","0","63","-10.043518066406","-118","51","7","","2651","75","2.892822265625","-29","113","15.352111816406","0","75","-12.459289550781","-127"
"video0051_frame0008_R128x128.png","5359","64","15.385498046875","-25","105","11.046569824219","0","64","4.3389282226562","-110","51","8","","5123","78","12.883911132812","-36","108","12.486999511719","0","78","0.39691162109375","-119"
"video0052_frame0001_R128x128.png","8089","83","24.732055664062","-31","88","8.5076293945312","0","83","16.224426269531","-111","52","9","","8089","83","24.732055664062","-31","88","8.5076293945312","0","83","16.224426269531","-111"
"video0052_frame0002_R128x128.png","9621","91","32.212707519531","-30","109","9.4332275390625","0","91","22.779479980469","-114","52","10","","9621","91","32.212707519531","-30","109","9.4332275390625","0","91","22.779479980469","-114"
"video0052_frame0003_R128x128.png","8783","93","27.47216796875","-42","100","10.084289550781","0","93","17.387878417969","-118","52","11","","8783","93","27.47216796875","-42","100","10.084289550781","0","93","17.387878417969","-118"
"video0052_frame0004_R128x128.png","7587","75","22.191467285156","-29","89","8.8340454101562","0","75","13.357421875","-98","52","12","","7587","75","22.191467285156","-29","89","8.8340454101562","0","75","13.357421875","-98"
"video0052_frame0005_R128x128.png","6056","77","19.347290039062","-36","102","10.538818359375","0","77","8.8084716796875","-108","52","13","","6347","76","17.608215332031","-35","82","9.7911376953125","0","76","7.8170776367188","-95"
"video0052_frame0006_R128x128.png","3664","74","11.7099609375","-42","112","14.774047851562","0","74","-3.0640869140625","-123","52","14","","4031","68","7.5347900390625","-52","113","12.515075683594","0","68","-4.9802856445312","-129"
"video0052_frame0007_R128x128.png","10202","84","32.251586914062","-33","108","8.242919921875","0","84","24.008666992188","-128","52","15","","9466","80","27.870849609375","-32","124","7.3576049804688","0","80","20.513244628906","-149"
"video0052_frame0008_R128x128.png","10517","74","29.594848632812","-26","113","5.9989013671875","0","74","23.595947265625","-126","52","16","","10577","72","29.041870117188","-41","102","4.9453735351562","0","72","24.096496582031","-101"
"video0053_frame0001_R128x128.png","0","17","-2.630859375","-31","107","13.161560058594","0","10","-15.792419433594","-118","53","1","","0","17","-2.630859375","-31","107","13.161560058594","0","10","-15.792419433594","-118"
"video0053_frame0002_R128x128.png","0","14","-15.659301757812","-40","117","22.690856933594","0","6","-38.350158691406","-146","53","2","","0","14","-15.659301757812","-40","117","22.690856933594","0","6","-38.350158691406","-146"
"video0053_frame0003_R128x128.png","43","33","-2.2264404296875","-26","113","19.23046875","0","33","-21.456909179688","-126","53","3","","43","33","-2.2264404296875","-26","113","19.23046875","0","33","-21.456909179688","-126"
"video0053_frame0004_R128x128.png","242","62","-6.9786376953125","-34","112","18.9970703125","0","62","-25.975708007812","-132","53","4","","242","62","-6.9786376953125","-34","112","18.9970703125","0","62","-25.975708007812","-132"
"video0053_frame0005_R128x128.png","860","74","5.5084228515625","-26","113","19.556884765625","0","74","-14.048461914062","-126","53","5","","768","72","0.59234619140625","-29","110","19.603820800781","0","72","-19.011474609375","-130"
"video0053_frame0006_R128x128.png","2657","69","11.723693847656","-25","102","16.590270996094","0","69","-4.8665771484375","-113","53","6","","2649","84","6.8446044921875","-23","111","16.940795898438","0","84","-10.09619140625","-130"
"video0053_frame0007_R128x128.png","3707","72","11.3974609375","-27","108","12.730163574219","0","72","-1.3327026367188","-121","53","7","","3568","73","7.3283081054688","-31","104","12.792785644531","0","73","-5.4644775390625","-111"
"video0053_frame0008_R128x128.png","7984","72","24.121459960938","-25","109","8.304443359375","0","72","15.817016601562","-119","53","8","","7105","78","19.580505371094","-29","104","8.8707885742188","0","78","10.709716796875","-108"
