name,area,max exg,mean exg,min exg,max exr,mean exr,min exr,max exgr,mean exgr,min exgr,Gen,Frame
video0019_frame0010_R128x128.png,572,144,-1.852294921875,-66,110,17.3510131835938,0,144,-19.2033081054688,-167,19,10
video0019_frame0011_R128x128.png,1022,131,-0.0589599609375,-75,81,19.7431640625,0,131,-19.8021240234375,-132,19,11
video0019_frame0012_R128x128.png,824,158,-1.7579345703125,-80,96,19.4647827148437,0,158,-21.2227172851563,-166,19,12
video0020_frame0001_R128x128.png,771,158,3.30828857421875,-71,91,16.1500854492188,0,158,-12.841796875,-154,20,1
video0020_frame0002_R128x128.png,568,148,0.96624755859375,-81,100,15.5379028320313,0,148,-14.5716552734375,-181,20,2
video0020_frame0003_R128x128.png,542,147,-1.9114990234375,-74,79,14.7899169921875,0,147,-16.701416015625,-149,20,3
video0020_frame0004_R128x128.png,844,155,2.41510009765625,-90,79,14.1799926757813,0,155,-11.764892578125,-161,20,4
video0020_frame0005_R128x128.png,699,140,2.07958984375,-67,90,19.7113647460937,0,140,-17.6317749023438,-133,20,5
video0020_frame0006_R128x128.png,995,160,4.6314697265625,-76,90,15.0576782226563,0,160,-10.4262084960938,-138,20,6
video0020_frame0007_R128x128.png,441,148,-1.7490234375,-71,100,14.7703247070313,0,148,-16.5193481445313,-142,20,7
video0020_frame0008_R128x128.png,747,166,-1.57403564453125,-69,83,18.2620849609375,0,166,-19.8361206054688,-135,20,8
video0020_frame0009_R128x128.png,740,157,1.54290771484375,-65,94,24.38671875,0,157,-22.8438110351563,-127,20,9
video0020_frame0010_R128x128.png,501,145,-0.91046142578125,-81,75,15.5670166015625,0,145,-16.4774780273438,-145,20,10
video0020_frame0011_R128x128.png,699,159,-1.54107666015625,-95,92,19.455810546875,0,159,-20.9968872070313,-165,20,11
video0020_frame0012_R128x128.png,746,151,-1.80804443359375,-78,95,25.0975952148437,0,151,-26.9056396484375,-162,20,12
video0022_frame0001_R128x128.png,1145,168,5.7569580078125,-63,79,16.6190185546875,0,168,-10.862060546875,-142,22,1
video0022_frame0002_R128x128.png,342,139,-4.713134765625,-78,76,16.3260498046875,0,139,-21.0391845703125,-126,22,2
video0022_frame0003_R128x128.png,1014,185,3.14617919921875,-97,75,19.1480102539062,0,185,-16.0018310546875,-145,22,3
video0022_frame0004_R128x128.png,913,179,4.14886474609375,-77,79,19.94873046875,0,179,-15.7998657226563,-149,22,4
video0022_frame0005_R128x128.png,575,155,-0.20233154296875,-112,76,16.99072265625,0,155,-17.1930541992187,-172,22,5
video0022_frame0006_R128x128.png,746,138,0.449951171875,-76,89,21.0103759765625,0,138,-20.5604248046875,-138,22,6
video0022_frame0007_R128x128.png,1416,158,6.10125732421875,-80,97,16.5364379882813,0,158,-10.4351806640625,-136,22,7
video0022_frame0008_R128x128.png,850,135,0.5003662109375,-68,81,16.0365600585938,0,135,-15.5361938476563,-128,22,8
video0022_frame0009_R128x128.png,660,150,-0.98663330078125,-63,80,18.64208984375,0,150,-19.6287231445313,-124,22,9
video0022_frame0010_R128x128.png,1142,143,1.58441162109375,-60,87,17.2756958007813,0,143,-15.6912841796875,-136,22,10
video0022_frame0011_R128x128.png,1320,150,1.45074462890625,-95,102,15.828125,0,150,-14.3773803710938,-159,22,11
video0022_frame0012_R128x128.png,864,133,-1.39410400390625,-71,93,17.596923828125,0,133,-18.9910278320313,-124,22,12
video0023_frame0001_R128x128.png,1515,164,4.52093505859375,-71,82,16.4150390625,0,164,-11.8941040039063,-146,23,1
video0023_frame0002_R128x128.png,913,158,2.8900146484375,-73,77,13.709228515625,0,158,-10.8192138671875,-137,23,2
video0023_frame0003_R128x128.png,805,147,3.21417236328125,-75,91,14.8834228515625,0,147,-11.6692504882813,-166,23,3
video0023_frame0004_R128x128.png,784,150,0.636962890625,-75,86,13.7030639648438,0,150,-13.0661010742188,-154,23,4
video0023_frame0005_R128x128.png,1140,159,5.01031494140625,-88,81,15.0052490234375,0,159,-9.99493408203125,-137,23,5
video0023_frame0006_R128x128.png,1049,144,5.1973876953125,-75,83,15.3395385742188,0,144,-10.1421508789063,-155,23,6
video0023_frame0007_R128x128.png,1800,141,7.66156005859375,-64,99,15.864013671875,0,141,-8.20245361328125,-143,23,7
video0023_frame0008_R128x128.png,497,149,-3.158935546875,-68,82,17.90771484375,0,149,-21.066650390625,-137,23,8
video0023_frame0009_R128x128.png,1260,159,5.97784423828125,-62,84,21.6585693359375,0,159,-15.6807250976563,-116,23,9
video0023_frame0010_R128x128.png,1413,176,6.41790771484375,-73,83,15.1143798828125,0,176,-8.69647216796875,-144,23,10
video0023_frame0011_R128x128.png,712,181,-0.754638671875,-100,91,15.939208984375,0,181,-16.69384765625,-172,23,11
video0023_frame0012_R128x128.png,1045,145,0.069091796875,-71,96,18.6047973632812,0,145,-18.5357055664063,-142,23,12
video0024_frame0001_R128x128.png,1621,166,8.48236083984375,-68,87,15.9119262695312,0,166,-7.4295654296875,-133,24,1
video0024_frame0002_R128x128.png,864,150,0.6199951171875,-84,86,20.3040771484375,0,150,-19.68408203125,-141,24,2
video0024_frame0003_R128x128.png,742,155,-4.07781982421875,-132,83,21.6102294921875,0,155,-25.6880493164063,-198,24,3
video0024_frame0004_R128x128.png,1282,164,4.50970458984375,-76,88,20.3628540039062,0,164,-15.8531494140625,-162,24,4
video0024_frame0005_R128x128.png,1332,154,7.50946044921875,-71,89,15.044677734375,0,154,-7.53521728515625,-158,24,5
video0024_frame0006_R128x128.png,733,140,2.71527099609375,-64,85,16.9568481445312,0,140,-14.2415771484375,-133,24,6
video0024_frame0007_R128x128.png,1984,148,7.4862060546875,-74,93,17.0384521484375,0,148,-9.55224609375,-138,24,7
video0024_frame0008_R128x128.png,1185,142,2.102783203125,-70,83,16.1849365234375,0,142,-14.0821533203125,-122,24,8
video0024_frame0009_R128x128.png,1036,146,1.45556640625,-59,84,18.578369140625,0,146,-17.122802734375,-124,24,9
video0024_frame0010_R128x128.png,1141,155,1.07275390625,-69,81,16.1685180664063,0,155,-15.0957641601563,-120,24,10
video0024_frame0011_R128x128.png,1422,151,5.16253662109375,-73,85,14.3024291992187,0,151,-9.139892578125,-128,24,11
video0024_frame0012_R128x128.png,1331,139,2.226806640625,-71,97,24.1367797851562,0,139,-21.9099731445313,-147,24,12
video0025_frame0001_R128x128.png,1678,146,9.8231201171875,-64,82,17.0332641601563,0,146,-7.21014404296875,-124,25,1
video0025_frame0002_R128x128.png,432,148,-3.45574951171875,-78,81,18.4273071289062,0,148,-21.883056640625,-148,25,2
video0025_frame0003_R128x128.png,1292,169,5.53021240234375,-88,79,18.1759643554688,0,169,-12.645751953125,-140,25,3
video0025_frame0004_R128x128.png,1301,165,7.1971435546875,-81,77,19.323974609375,0,165,-12.1268310546875,-143,25,4
video0025_frame0005_R128x128.png,736,167,1.6231689453125,-84,77,19.9615478515625,0,167,-18.33837890625,-140,25,5
video0025_frame0006_R128x128.png,1127,162,3.1092529296875,-83,89,17.3639526367187,0,162,-14.2546997070313,-137,25,6
video0025_frame0007_R128x128.png,2165,165,11.1705322265625,-70,99,16.4373168945313,0,165,-5.26678466796875,-126,25,7
video0025_frame0008_R128x128.png,1204,129,2.67828369140625,-64,87,18.1306762695312,0,129,-15.452392578125,-126,25,8
video0025_frame0009_R128x128.png,814,135,0.366455078125,-57,81,18.0438842773437,0,135,-17.6774291992188,-117,25,9
video0025_frame0010_R128x128.png,1764,152,5.408203125,-67,90,14.302978515625,0,152,-8.894775390625,-131,25,10
video0025_frame0011_R128x128.png,1695,141,4.01556396484375,-94,100,17.2501831054688,0,141,-13.234619140625,-164,25,11
video0025_frame0012_R128x128.png,995,163,-0.03448486328125,-66,89,18.0549926757812,0,163,-18.0894775390625,-127,25,12
video0026_frame0001_R128x128.png,2364,166,11.45166015625,-76,88,14.9530029296875,0,166,-3.5013427734375,-137,26,1
video0026_frame0002_R128x128.png,1284,150,5.35614013671875,-71,85,13.934326171875,0,150,-8.57818603515625,-146,26,2
video0026_frame0003_R128x128.png,1212,149,6.586669921875,-69,88,13.9513549804688,0,149,-7.36468505859375,-151,26,3
video0026_frame0004_R128x128.png,1185,154,3.68560791015625,-73,93,17.1226806640625,0,154,-13.4370727539063,-136,26,4
video0026_frame0005_R128x128.png,1552,153,8.0361328125,-75,81,14.4210205078125,0,153,-6.3848876953125,-122,26,5
video0026_frame0006_R128x128.png,1514,151,8.79937744140625,-89,87,13.78369140625,0,151,-4.98431396484375,-135,26,6
video0026_frame0007_R128x128.png,2472,145,11.9043579101563,-69,96,14.411376953125,0,145,-2.50701904296875,-141,26,7
video0026_frame0008_R128x128.png,782,147,-1.08984375,-74,82,15.0152587890625,0,147,-16.1051025390625,-120,26,8
video0026_frame0009_R128x128.png,1592,150,8.45977783203125,-62,86,20.967529296875,0,150,-12.5077514648438,-124,26,9
video0026_frame0010_R128x128.png,1895,169,9.8636474609375,-72,79,13.8572998046875,0,169,-3.99365234375,-138,26,10
video0026_frame0011_R128x128.png,1033,163,1.96124267578125,-92,88,18.1683349609375,0,163,-16.2070922851563,-165,26,11
video0026_frame0012_R128x128.png,1276,141,1.9989013671875,-68,90,17.8153076171875,0,141,-15.81640625,-133,26,12
video0027_frame0001_R128x128.png,2248,162,12.8257446289063,-72,90,17.1904296875,0,162,-4.36468505859375,-131,27,1
video0027_frame0002_R128x128.png,1209,150,3.48504638671875,-93,87,18.1920166015625,0,150,-14.7069702148438,-148,27,2
video0027_frame0003_R128x128.png,1037,141,-1.61663818359375,-94,81,20.6052856445312,0,141,-22.221923828125,-158,27,3
video0027_frame0004_R128x128.png,1764,148,8.55792236328125,-72,91,14.4793701171875,0,148,-5.92144775390625,-148,27,4
video0027_frame0005_R128x128.png,1766,151,10.85791015625,-67,86,15.2788696289063,0,151,-4.42095947265625,-143,27,5
video0027_frame0006_R128x128.png,1005,149,4.29034423828125,-65,89,20.2054443359375,0,149,-15.9151000976563,-134,27,6
video0027_frame0007_R128x128.png,2678,148,12.4569091796875,-74,98,15.8909912109375,0,148,-3.43408203125,-139,27,7
video0027_frame0008_R128x128.png,1530,136,4.29150390625,-69,84,17.4873046875,0,136,-13.19580078125,-118,27,8
video0027_frame0009_R128x128.png,1411,149,4.076171875,-65,85,18.2293090820313,0,149,-14.1531372070313,-130,27,9
video0027_frame0010_R128x128.png,1513,133,3.68170166015625,-65,80,19.9055786132812,0,133,-16.223876953125,-118,27,10
video0027_frame0011_R128x128.png,1746,149,7.28753662109375,-64,83,15.0780639648438,0,149,-7.79052734375,-121,27,11
video0027_frame0012_R128x128.png,1640,134,4.119384765625,-71,97,23.9862670898437,0,134,-19.8668823242188,-144,27,12
video0028_frame0001_R128x128.png,2188,156,14.1620483398437,-72,79,14.6143798828125,0,156,-0.45233154296875,-146,28,1
video0028_frame0002_R128x128.png,668,146,-1.276123046875,-88,75,15.8379516601563,0,146,-17.1140747070313,-141,28,2
video0028_frame0003_R128x128.png,1786,186,9.2955322265625,-118,85,17.6641235351563,0,186,-8.36859130859375,-190,28,3
video0028_frame0004_R128x128.png,1760,168,11.5986938476563,-80,83,18.29052734375,0,168,-6.69183349609375,-144,28,4
video0028_frame0005_R128x128.png,1036,180,4.271728515625,-96,87,16.1881103515625,0,180,-11.9163818359375,-166,28,5
video0028_frame0006_R128x128.png,1331,152,4.0185546875,-93,83,14.9605102539063,0,152,-10.9419555664063,-164,28,6
video0028_frame0007_R128x128.png,2744,162,15.6669921875,-67,97,15.4140625,0,162,0.2529296875,-123,28,7
video0028_frame0008_R128x128.png,1491,128,4.3814697265625,-64,90,19.056640625,0,128,-14.6751708984375,-129,28,8
video0028_frame0009_R128x128.png,1311,147,3.41497802734375,-60,81,18.81787109375,0,147,-15.4028930664062,-123,28,9
video0028_frame0010_R128x128.png,2015,142,7.3115234375,-65,86,15.0339965820313,0,142,-7.72247314453125,-125,28,10
video0028_frame0011_R128x128.png,2022,143,6.3436279296875,-102,95,16.7293701171875,0,143,-10.3857421875,-177,28,11
video0028_frame0012_R128x128.png,1182,161,1.294921875,-71,87,16.84423828125,0,161,-15.54931640625,-133,28,12
video0029_frame0001_R128x128.png,2662,155,12.4082641601563,-79,90,14.5844116210937,0,155,-2.1761474609375,-130,29,1
video0029_frame0002_R128x128.png,1444,147,5.96820068359375,-72,85,15.5227661132813,0,147,-9.5545654296875,-127,29,2
video0029_frame0003_R128x128.png,1365,150,7.19036865234375,-68,83,13.6978759765625,0,150,-6.50750732421875,-147,29,3
video0029_frame0004_R128x128.png,1378,150,4.89312744140625,-71,85,14.5803833007813,0,150,-9.687255859375,-129,29,4
video0029_frame0005_R128x128.png,1728,148,8.7745361328125,-76,80,14.9901733398438,0,148,-6.21563720703125,-140,29,5
video0029_frame0006_R128x128.png,1636,158,9.3209228515625,-67,87,12.1644897460938,0,158,-2.84356689453125,-142,29,6
video0029_frame0007_R128x128.png,2619,145,13.4246826171875,-68,95,13.825927734375,0,145,-0.4012451171875,-135,29,7
video0029_frame0008_R128x128.png,882,152,-0.42340087890625,-72,84,15.1398315429687,0,152,-15.563232421875,-115,29,8
video0029_frame0009_R128x128.png,1781,154,9.82684326171875,-57,87,20.5767211914062,0,154,-10.7498779296875,-115,29,9
video0029_frame0010_R128x128.png,2008,175,10.5276489257813,-72,80,14.5243530273438,0,175,-3.9967041015625,-133,29,10
video0029_frame0011_R128x128.png,1127,158,2.77679443359375,-91,88,18.0315551757813,0,158,-15.2547607421875,-164,29,11
video0029_frame0012_R128x128.png,1369,138,2.80419921875,-71,92,16.77294921875,0,138,-13.96875,-130,29,12
video0030_frame0001_R128x128.png,2456,174,14.4457397460938,-81,86,17.1201171875,0,174,-2.67437744140625,-148,30,1
video0030_frame0002_R128x128.png,1290,151,3.89605712890625,-69,83,19.830810546875,0,151,-15.9347534179688,-128,30,2
video0030_frame0003_R128x128.png,1216,138,-0.4862060546875,-97,82,20.466796875,0,138,-20.9530029296875,-149,30,3
video0030_frame0004_R128x128.png,1931,177,9.87591552734375,-81,85,19.16943359375,0,177,-9.29351806640625,-150,30,4
video0030_frame0005_R128x128.png,1958,164,12.0592041015625,-78,92,16.449462890625,0,164,-4.3902587890625,-147,30,5
video0030_frame0006_R128x128.png,1062,144,4.70953369140625,-67,94,20.0984497070313,0,144,-15.388916015625,-152,30,6
video0030_frame0007_R128x128.png,2765,145,12.8726196289063,-75,96,17.0491943359375,0,145,-4.17657470703125,-140,30,7
video0030_frame0008_R128x128.png,1551,137,4.7103271484375,-68,82,16.4104614257813,0,137,-11.7001342773438,-117,30,8
video0030_frame0009_R128x128.png,1450,150,4.33905029296875,-65,84,18.5469360351562,0,150,-14.2078857421875,-130,30,9
video0030_frame0010_R128x128.png,1578,135,4.18646240234375,-64,81,19.2579345703125,0,135,-15.0714721679687,-117,30,10
video0030_frame0011_R128x128.png,1784,152,7.666015625,-64,83,15.4984741210938,0,152,-7.83245849609375,-121,30,11
video0030_frame0012_R128x128.png,1710,137,4.65728759765625,-64,97,22.67041015625,0,137,-18.0131225585938,-143,30,12
video0031_frame0001_R128x128.png,2413,168,15.6691284179688,-71,86,17.316162109375,0,168,-1.64703369140625,-145,31,1
video0031_frame0002_R128x128.png,736,154,-0.16326904296875,-79,77,16.5806274414063,0,154,-16.743896484375,-133,31,2
video0031_frame0003_R128x128.png,1867,170,10.033203125,-104,81,20.8728637695312,0,170,-10.8396606445313,-166,31,3
video0031_frame0004_R128x128.png,1856,183,12.4911499023438,-77,87,18.4006958007813,0,183,-5.9095458984375,-133,31,4
video0031_frame0005_R128x128.png,1081,177,5.04351806640625,-84,86,17.3430786132813,0,177,-12.299560546875,-145,31,5
video0031_frame0006_R128x128.png,1660,145,6.9857177734375,-70,81,19.36767578125,0,145,-12.3819580078125,-132,31,6
video0031_frame0007_R128x128.png,2928,164,17.4490356445313,-62,105,15.458251953125,0,164,1.99078369140625,-137,31,7
video0031_frame0008_R128x128.png,1597,125,5.0595703125,-65,87,20.4346923828125,0,125,-15.3751220703125,-137,31,8
video0031_frame0009_R128x128.png,1400,147,4.63519287109375,-58,81,17.408447265625,0,147,-12.7732543945313,-116,31,9
video0031_frame0010_R128x128.png,2090,138,7.85302734375,-67,85,16.1781005859375,0,138,-8.3250732421875,-134,31,10
video0031_frame0011_R128x128.png,2181,138,7.58941650390625,-101,97,16.4304809570313,0,138,-8.841064453125,-179,31,11
video0031_frame0012_R128x128.png,1204,155,1.98590087890625,-70,88,17.9051513671875,0,155,-15.9192504882812,-128,31,12
video0032_frame0001_R128x128.png,3300,166,17.4837036132813,-74,86,16.9888305664063,0,166,0.494873046875,-134,32,1
video0032_frame0002_R128x128.png,1788,157,9.66546630859375,-96,83,14.4577026367188,0,157,-4.792236328125,-177,32,2
video0032_frame0003_R128x128.png,1717,168,10.4327392578125,-61,87,16.3848266601563,0,168,-5.95208740234375,-145,32,3
video0032_frame0004_R128x128.png,1749,150,8.76763916015625,-66,85,13.3751831054688,0,150,-4.6075439453125,-129,32,4
video0032_frame0005_R128x128.png,2150,166,12.751708984375,-78,83,14.5252685546875,0,166,-1.7735595703125,-149,32,5
video0032_frame0006_R128x128.png,2025,150,12.889404296875,-67,82,13.3389892578125,0,150,-0.4495849609375,-144,32,6
video0032_frame0007_R128x128.png,3131,143,16.2984008789063,-64,94,14.7581787109375,0,141,1.54022216796875,-130,32,7
video0032_frame0008_R128x128.png,1069,156,1.30438232421875,-74,89,15.9701538085938,0,156,-14.665771484375,-119,32,8
video0032_frame0009_R128x128.png,2235,173,13.7858276367188,-58,84,18.0484619140625,0,173,-4.26263427734375,-118,32,9
video0032_frame0010_R128x128.png,2219,161,11.7892456054688,-72,81,16.7015991210938,0,161,-4.912353515625,-135,32,10
video0032_frame0011_R128x128.png,1263,150,4.10260009765625,-86,89,21.1443481445312,0,150,-17.041748046875,-159,32,11
video0032_frame0012_R128x128.png,1831,133,5.8243408203125,-71,93,15.9031982421875,0,133,-10.078857421875,-135,32,12
video0033_frame0001_R128x128.png,3544,171,22.539306640625,-90,90,15.623291015625,0,171,6.916015625,-154,33,1
video0033_frame0002_R128x128.png,1831,173,8.7069091796875,-85,91,18.6497192382813,0,173,-9.94281005859375,-174,33,2
video0033_frame0003_R128x128.png,1831,174,4.1112060546875,-91,90,20.8941650390625,0,174,-16.782958984375,-151,33,3
video0033_frame0004_R128x128.png,2641,174,15.4469604492188,-68,89,17.7526245117188,0,174,-2.3056640625,-137,33,4
video0033_frame0005_R128x128.png,2731,173,17.696533203125,-87,87,17.41845703125,0,173,0.278076171875,-174,33,5
video0033_frame0006_R128x128.png,1476,150,8.709716796875,-60,89,18.2000732421875,0,150,-9.4903564453125,-147,33,6
video0033_frame0007_R128x128.png,3907,155,20.8884887695312,-70,101,14.4097900390625,0,155,6.47869873046875,-140,33,7
video0033_frame0008_R128x128.png,2101,137,8.73675537109375,-63,85,17.1329956054688,0,137,-8.396240234375,-114,33,8
video0033_frame0009_R128x128.png,1976,147,7.86676025390625,-72,81,17.299072265625,0,147,-9.43231201171875,-136,33,9
video0033_frame0010_R128x128.png,2158,146,8.6171875,-64,80,17.3590087890625,0,146,-8.7418212890625,-120,33,10
video0033_frame0011_R128x128.png,2607,147,12.8864135742188,-72,76,15.3524780273438,0,147,-2.466064453125,-139,33,11
video0033_frame0012_R128x128.png,2335,139,8.5819091796875,-80,102,19.2767944335937,0,139,-10.6948852539063,-163,33,12
video0034_frame0001_R128x128.png,3553,164,24.0064086914062,-58,82,15.6546630859375,0,164,8.35174560546875,-130,34,1
video0034_frame0002_R128x128.png,1054,151,3.513671875,-74,93,15.2403564453125,0,151,-11.7266845703125,-147,34,2
video0034_frame0003_R128x128.png,2659,177,16.7715454101563,-104,75,19.5747680664062,0,177,-2.80322265625,-168,34,3
video0034_frame0004_R128x128.png,2518,193,18.3385009765625,-75,82,17.0025634765625,0,193,1.3359375,-134,34,4
video0034_frame0005_R128x128.png,1612,165,9.51544189453125,-73,88,17.932373046875,0,165,-8.41693115234375,-132,34,5
video0034_frame0006_R128x128.png,2556,153,13.0953369140625,-73,92,18.1910400390625,0,153,-5.095703125,-132,34,6
video0034_frame0007_R128x128.png,2199,164,12.3589477539063,-68,89,15.5300903320313,0,164,-3.171142578125,-136,34,7
video0034_frame0008_R128x128.png,2145,137,9.488525390625,-67,83,14.8536376953125,0,137,-5.3651123046875,-115,34,8
video0034_frame0009_R128x128.png,3105,145,14.6171875,-73,86,15.2272338867188,0,145,-0.61004638671875,-126,34,9
video0034_frame0010_R128x128.png,3141,142,14.7110595703125,-80,88,13.9797973632813,0,142,0.73126220703125,-154,34,10
video0034_frame0011_R128x128.png,1785,132,6.51312255859375,-74,91,17.269287109375,0,132,-10.7561645507813,-165,34,11
video0034_frame0012_R128x128.png,4311,144,19.9320678710938,-77,91,17.6947631835937,0,144,2.2373046875,-149,34,12
video0035_frame0001_R128x128.png,2497,158,14.465576171875,-71,83,15.50830078125,0,158,-1.042724609375,-123,35,1
video0035_frame0002_R128x128.png,2326,147,14.211669921875,-61,84,18.3052368164062,0,147,-4.09356689453125,-137,35,2
video0035_frame0003_R128x128.png,3023,162,18.60400390625,-78,82,17.0282592773437,0,162,1.57574462890625,-143,35,3
video0035_frame0004_R128x128.png,2594,166,17.6102294921875,-75,86,12.784423828125,0,166,4.8258056640625,-141,35,4
video0035_frame0005_R128x128.png,4050,167,28.8233032226562,-63,82,12.8674926757813,0,167,15.955810546875,-145,35,5
video0035_frame0006_R128x128.png,1218,160,5.110107421875,-80,80,14.6593627929688,0,160,-9.54925537109375,-129,35,6
video0035_frame0007_R128x128.png,3087,206,19.523193359375,-81,98,14.4014892578125,0,206,5.1217041015625,-153,35,7
video0035_frame0008_R128x128.png,2937,177,16.3831787109375,-59,84,14.8929443359375,0,177,1.490234375,-120,35,8
video0035_frame0009_R128x128.png,1743,171,8.49639892578125,-71,88,18.0108642578125,0,171,-9.51446533203125,-130,35,9
video0035_frame0010_R128x128.png,2789,144,14.3707275390625,-54,75,12.2462768554688,0,144,2.12445068359375,-103,35,10
video0035_frame0011_R128x128.png,2614,153,12.5823364257813,-70,84,15.4345092773438,0,153,-2.8521728515625,-139,35,11
video0035_frame0012_R128x128.png,2454,155,10.7960205078125,-65,89,19.9022827148438,0,155,-9.10626220703125,-140,35,12
video0036_frame0001_R128x128.png,3624,175,21.4580078125,-71,86,16.3027954101563,0,175,5.15521240234375,-146,36,1
video0036_frame0002_R128x128.png,3723,177,24.2406616210937,-58,83,16.2313842773438,0,177,8.00927734375,-128,36,2
video0036_frame0003_R128x128.png,2124,152,13.8778686523438,-62,89,14.7220458984375,0,152,-0.84417724609375,-151,36,3
video0036_frame0004_R128x128.png,5096,165,31.2028198242187,-67,82,11.96044921875,0,165,19.2423706054688,-137,36,4
video0036_frame0005_R128x128.png,2803,161,17.3634643554688,-75,81,13.2720336914063,0,161,4.0914306640625,-146,36,5
video0036_frame0006_R128x128.png,2644,178,16.7540893554688,-57,83,17.9117431640625,0,178,-1.15765380859375,-126,36,6
video0036_frame0007_R128x128.png,3356,157,18.6947631835938,-75,93,14.8895874023437,0,157,3.80517578125,-141,36,7
video0036_frame0008_R128x128.png,3014,150,15.2941284179688,-65,79,15.08447265625,0,150,0.20965576171875,-134,36,8
video0036_frame0009_R128x128.png,4327,143,23.381103515625,-60,80,13.6240844726563,0,143,9.75701904296875,-125,36,9
video0036_frame0010_R128x128.png,1457,180,6.7154541015625,-78,92,16.8572998046875,0,180,-10.141845703125,-158,36,10
video0036_frame0011_R128x128.png,3553,162,20.5633544921875,-59,90,15.2989501953125,0,162,5.264404296875,-121,36,11
video0036_frame0012_R128x128.png,3335,175,17.1597290039063,-74,100,18.3642578125,0,175,-1.20452880859375,-140,36,12
video0037_frame0001_R128x128.png,2181,172,14.9081420898438,-80,78,16.981689453125,0,172,-2.07354736328125,-141,37,1
video0037_frame0002_R128x128.png,3199,149,17.0892944335937,-84,85,17.515869140625,0,149,-0.42657470703125,-140,37,2
video0037_frame0003_R128x128.png,2672,154,14.8040161132813,-70,86,17.4168090820313,0,154,-2.61279296875,-154,37,3
video0037_frame0004_R128x128.png,2692,145,10.3931274414063,-87,78,16.4260864257813,0,145,-6.032958984375,-136,37,4
video0037_frame0005_R128x128.png,3824,147,22.4957885742187,-76,89,16.31640625,0,147,6.17938232421875,-159,37,5
video0037_frame0006_R128x128.png,3951,157,26.077880859375,-62,85,13.6588745117188,0,157,12.4190063476563,-134,37,6
video0037_frame0007_R128x128.png,2350,162,11.200927734375,-73,96,18.8236694335938,0,162,-7.62274169921875,-147,37,7
video0037_frame0008_R128x128.png,5258,158,30.1442260742188,-59,90,14.4452514648437,0,158,15.698974609375,-113,37,8
video0037_frame0009_R128x128.png,2858,154,14.2784423828125,-63,86,16.2755126953125,0,154,-1.9970703125,-130,37,9
video0037_frame0010_R128x128.png,2791,153,14.1907348632812,-54,90,15.8458862304688,0,153,-1.6551513671875,-129,37,10
video0037_frame0011_R128x128.png,3438,163,18.626220703125,-107,90,14.6686401367187,0,163,3.95758056640625,-184,37,11
video0037_frame0012_R128x128.png,2882,144,12.2775268554688,-71,98,17.0834350585938,0,144,-4.805908203125,-149,37,12
video0038_frame0001_R128x128.png,4844,156,32.0768432617187,-64,88,14.1864624023437,0,156,17.890380859375,-134,38,1
video0038_frame0002_R128x128.png,1643,153,8.44073486328125,-79,73,13.6278686523438,0,153,-5.1871337890625,-133,38,2
video0038_frame0003_R128x128.png,4058,183,27.1006469726562,-93,83,17.1187744140625,0,183,9.98187255859375,-150,38,3
video0038_frame0004_R128x128.png,3529,168,25.3095703125,-82,82,15.6055297851562,0,168,9.70404052734375,-140,38,4
video0038_frame0005_R128x128.png,2337,184,16.4393920898438,-83,80,14.4291381835938,0,184,2.01025390625,-157,38,5
video0038_frame0006_R128x128.png,3460,161,19.658447265625,-77,84,16.7080078125,0,161,2.950439453125,-138,38,6
video0038_frame0007_R128x128.png,3271,156,19.6614379882812,-59,93,15.2113647460938,0,156,4.4500732421875,-130,38,7
video0038_frame0008_R128x128.png,3090,151,15.6089477539063,-64,89,13.8782958984375,0,151,1.73065185546875,-121,38,8
video0038_frame0009_R128x128.png,4133,146,22.456787109375,-65,87,13.4791870117188,0,146,8.97760009765625,-134,38,9
video0038_frame0010_R128x128.png,4202,147,22.5760498046875,-62,90,13.8745727539063,0,147,8.70147705078125,-133,38,10
video0038_frame0011_R128x128.png,2748,133,13.048828125,-89,94,14.5380859375,0,133,-1.4892578125,-183,38,11
video0038_frame0012_R128x128.png,5652,149,30.5569458007812,-65,95,13.7447509765625,0,149,16.8121948242187,-137,38,12
video0039_frame0001_R128x128.png,3266,159,19.3485717773438,-65,83,16.5132446289063,0,159,2.8353271484375,-133,39,1
video0039_frame0002_R128x128.png,3122,149,19.8880615234375,-67,96,16.8756713867187,0,149,3.01239013671875,-163,39,2
video0039_frame0003_R128x128.png,4036,172,25.844970703125,-65,88,15.4972534179688,0,172,10.3477172851563,-127,39,3
video0039_frame0004_R128x128.png,3384,151,22.4458618164063,-68,84,15.306884765625,0,151,7.13897705078125,-140,39,4
video0039_frame0005_R128x128.png,5304,174,37.4530639648437,-66,91,13.1602783203125,0,174,24.2927856445313,-150,39,5
video0039_frame0006_R128x128.png,4442,182,31.4976806640625,-84,81,16.2850952148438,0,182,15.2125854492188,-142,39,6
video0039_frame0007_R128x128.png,3897,175,24.2120971679687,-71,93,15.4458618164063,0,175,8.7662353515625,-133,39,7
video0039_frame0008_R128x128.png,2422,173,14.1174926757812,-63,89,14.1669311523437,0,173,-0.0494384765625,-124,39,8
video0039_frame0009_R128x128.png,3087,151,16.9116821289062,-70,81,13.9051513671875,0,151,3.00653076171875,-129,39,9
video0039_frame0010_R128x128.png,3330,151,18.0195922851562,-58,90,16.7473754882813,0,151,1.272216796875,-124,39,10
